year,area,age,gender,value
2016,г.Ижевск,72,female,1287
2016,Индустриальный район,72,female,252
2016,Ленинский район,72,female,183
2016,Октябрьский район,72,female,320
2016,Первомайский район,72,female,226
2016,Устиновский район,72,female,306
2016,г.Воткинск,72,female,180
2016,г.Глазов,72,female,121
2016,г.Можга,72,female,82
2016,г.Сарапул,72,female,223
2016,Алнашский,72,female,35
2016,Балезинский,72,female,41
2016,Вавожский,72,female,12
2016,Воткинский,72,female,33
2016,Глазовский,72,female,19
2016,Граховский,72,female,9
2016,Дебёсский,72,female,13
2016,Завьяловский,72,female,113
2016,Игринский,72,female,48
2016,Камбарский,72,female,48
2016,г.Камбарка,72,female,23
2016,сельская местность,72,female,25
2016,Каракулинский,72,female,23
2016,Кезский,72,female,17
2016,Кизнерский,72,female,23
2016,Киясовский,72,female,24
2016,Красногорский,72,female,6
2016,Малопургинский,72,female,30
2016,Можгинский,72,female,44
2016,Сарапульский,72,female,52
2016,Селтинский,72,female,13
2016,Сюмсинский,72,female,16
2016,Увинский,72,female,36
2016,Шарканский,72,female,20
2016,Юкаменский,72,female,11
2016,Якшур-Бодьинский,72,female,41
2016,Ярский,72,female,20
2012,Всего по республике,73,female,7728
2012,Городские поселения,73,female,5366
2012,Сельская местность,73,female,2362
2012,г.Ижевск,73,female,3195
2012,Индустриальный район,73,female,624
2012,Ленинский район,73,female,537
2012,Октябрьский район,73,female,870
2012,Первомайский район,73,female,537
2012,Устиновский район,73,female,627
2012,г.Воткинск,73,female,532
2012,г.Глазов,73,female,456
2012,г.Можга,73,female,237
2012,г.Сарапул,73,female,578
2012,Алнашский,73,female,73
2012,Балезинский,73,female,214
2012,пгт Балезино,73,female,92
2012,сельская местность,73,female,122
2012,Вавожский,73,female,83
2012,Воткинский,73,female,113
2012,пгт Новый,73,female,27
2012,сельская местность,73,female,86
2012,Глазовский,73,female,94
2012,Граховский,73,female,57
2012,Дебёсский,73,female,76
2012,Завьяловский,73,female,301
2012,Игринский,73,female,159
2012,пгт Игра,73,female,83
2012,сельская местность,73,female,76
2012,Камбарский,73,female,125
2012,г.Камбарка,73,female,80
2012,сельская местность,73,female,45
2012,Каракулинский,73,female,68
2012,Кезский,73,female,121
2012,Кизнерский,73,female,109
2012,Киясовский,73,female,62
2012,Красногорский,73,female,67
2012,Малопургинский,73,female,163
2012,Можгинский,73,female,114
2012,Сарапульский,73,female,119
2012,Селтинский,73,female,43
2012,Сюмсинский,73,female,64
2012,Увинский,73,female,171
2012,пгт Ува,73,female,86
2012,сельская местность,73,female,85
2012,Шарканский,73,female,79
2012,Юкаменский,73,female,47
2012,Якшур-Бодьинский,73,female,118
2012,Ярский,73,female,90
2013,Всего по республике,73,female,8326
2013,Городские поселения,73,female,5427
2013,Сельская местность,73,female,2899
2013,г.Ижевск,73,female,3461
2013,Индустриальный район,73,female,683
2013,Ленинский район,73,female,614
2013,Октябрьский район,73,female,884
2013,Первомайский район,73,female,590
2013,Устиновский район,73,female,690
2013,г.Воткинск,73,female,521
2013,г.Глазов,73,female,501
2013,г.Можга,73,female,269
2013,г.Сарапул,73,female,650
2013,Алнашский,73,female,149
2013,Балезинский,73,female,194
2013,Вавожский,73,female,74
2013,Воткинский,73,female,131
2013,Глазовский,73,female,136
2013,Граховский,73,female,59
2013,Дебёсский,73,female,43
2013,Завьяловский,73,female,332
2013,Игринский,73,female,205
2013,Камбарский,73,female,105
2013,г.Камбарка,73,female,63
2013,сельская местность,73,female,42
2013,Каракулинский,73,female,52
2013,Кезский,73,female,111
2013,Кизнерский,73,female,114
2013,Киясовский,73,female,84
2013,Красногорский,73,female,52
2013,Малопургинский,73,female,191
2013,Можгинский,73,female,135
2013,Сарапульский,73,female,107
2013,Селтинский,73,female,62
2013,Сюмсинский,73,female,66
2013,Увинский,73,female,184
2013,Шарканский,73,female,100
2013,Юкаменский,73,female,58
2013,Якшур-Бодьинский,73,female,89
2013,Ярский,73,female,91
2014,Всего по республике,73,female,6889
2014,Городские поселения,73,female,4508
2014,Сельская местность,73,female,2381
2014,г.Ижевск,73,female,2891
2014,Индустриальный район,73,female,516
2014,Ленинский район,73,female,481
2014,Октябрьский район,73,female,731
2014,Первомайский район,73,female,529
2014,Устиновский район,73,female,634
2014,г.Воткинск,73,female,461
2014,г.Глазов,73,female,371
2014,г.Можга,73,female,200
2014,г.Сарапул,73,female,534
2014,Алнашский,73,female,111
2014,Балезинский,73,female,167
2014,Вавожский,73,female,75
2014,Воткинский,73,female,81
2014,Глазовский,73,female,98
2014,Граховский,73,female,37
2014,Дебёсский,73,female,61
2014,Завьяловский,73,female,290
2014,Игринский,73,female,156
2014,Камбарский,73,female,90
2014,г.Камбарка,73,female,51
2014,сельская местность,73,female,39
2014,Каракулинский,73,female,40
2014,Кезский,73,female,86
2014,Кизнерский,73,female,98
2014,Киясовский,73,female,62
2014,Красногорский,73,female,50
2014,Малопургинский,73,female,173
2014,Можгинский,73,female,147
2014,Сарапульский,73,female,111
2014,Селтинский,73,female,35
2014,Сюмсинский,73,female,54
2014,Увинский,73,female,146
2014,Шарканский,73,female,85
2014,Юкаменский,73,female,34
2014,Якшур-Бодьинский,73,female,81
2014,Ярский,73,female,64
2015,Всего по республике,73,female,6381
2015,Городские поселения,73,female,4329
2015,Сельская местность,73,female,2052
2015,г.Ижевск,73,female,2775
2015,Индустриальный район,73,female,551
2015,Ленинский район,73,female,408
2015,Октябрьский район,73,female,731
2015,Первомайский район,73,female,475
2015,Устиновский район,73,female,610
2015,г.Воткинск,73,female,428
2015,г.Глазов,73,female,323
2015,г.Можга,73,female,229
2015,г.Сарапул,73,female,523
2015,Алнашский,73,female,72
2015,Балезинский,73,female,124
2015,Вавожский,73,female,52
2015,Воткинский,73,female,109
2015,Глазовский,73,female,95
2015,Граховский,73,female,31
2015,Дебёсский,73,female,40
2015,Завьяловский,73,female,235
2015,Игринский,73,female,149
2015,Камбарский,73,female,79
2015,г.Камбарка,73,female,51
2015,сельская местность,73,female,28
2015,Каракулинский,73,female,47
2015,Кезский,73,female,89
2015,Кизнерский,73,female,103
2015,Киясовский,73,female,47
2015,Красногорский,73,female,41
2015,Малопургинский,73,female,134
2015,Можгинский,73,female,113
2015,Сарапульский,73,female,98
2015,Селтинский,73,female,38
2015,Сюмсинский,73,female,56
2015,Увинский,73,female,134
2015,Шарканский,73,female,52
2015,Юкаменский,73,female,36
2015,Якшур-Бодьинский,73,female,80
2015,Ярский,73,female,49
2016,Всего по республике,73,female,4000
2016,Городские поселения,73,female,2763
2016,Сельская местность,73,female,1237
2016,г.Ижевск,73,female,1837
2016,Индустриальный район,73,female,403
2016,Ленинский район,73,female,270
2016,Октябрьский район,73,female,445
2016,Первомайский район,73,female,299
2016,Устиновский район,73,female,420
2016,г.Воткинск,73,female,267
2016,г.Глазов,73,female,214
2016,г.Можга,73,female,113
2016,г.Сарапул,73,female,303
2016,Алнашский,73,female,44
2016,Балезинский,73,female,90
2016,Вавожский,73,female,31
2016,Воткинский,73,female,56
2016,Глазовский,73,female,49
2016,Граховский,73,female,13
2016,Дебёсский,73,female,18
2016,Завьяловский,73,female,154
2016,Игринский,73,female,84
2016,Камбарский,73,female,54
2016,г.Камбарка,73,female,29
2016,сельская местность,73,female,25
2016,Каракулинский,73,female,39
2016,Кезский,73,female,45
2016,Кизнерский,73,female,65
2016,Киясовский,73,female,23
2016,Красногорский,73,female,26
2016,Малопургинский,73,female,84
2016,Можгинский,73,female,59
2016,Сарапульский,73,female,66
2016,Селтинский,73,female,23
2016,Сюмсинский,73,female,28
2016,Увинский,73,female,75
2016,Шарканский,73,female,40
2016,Юкаменский,73,female,20
2016,Якшур-Бодьинский,73,female,41
2016,Ярский,73,female,39
2012,Всего по республике,74,female,7016
2012,Городские поселения,74,female,4901
2012,Сельская местность,74,female,2115
2012,г.Ижевск,74,female,2886
2012,Индустриальный район,74,female,577
2012,Ленинский район,74,female,496
2012,Октябрьский район,74,female,789
2012,Первомайский район,74,female,470
2012,Устиновский район,74,female,554
2012,г.Воткинск,74,female,469
2012,г.Глазов,74,female,421
2012,г.Можга,74,female,241
2012,г.Сарапул,74,female,575
2012,Алнашский,74,female,77
2012,Балезинский,74,female,172
2012,пгт Балезино,74,female,81
2012,сельская местность,74,female,91
2012,Вавожский,74,female,51
2012,Воткинский,74,female,94
2012,пгт Новый,74,female,21
2012,сельская местность,74,female,73
2012,Глазовский,74,female,105
2012,Граховский,74,female,43
2012,Дебёсский,74,female,48
2012,Завьяловский,74,female,245
2012,Игринский,74,female,199
2012,пгт Игра,74,female,91
2012,сельская местность,74,female,108
2012,Камбарский,74,female,100
2012,г.Камбарка,74,female,58
2012,сельская местность,74,female,42
2012,Каракулинский,74,female,40
2012,Кезский,74,female,114
2012,Кизнерский,74,female,103
2012,Киясовский,74,female,49
2012,Красногорский,74,female,62
2012,Малопургинский,74,female,157
2012,Можгинский,74,female,120
2012,Сарапульский,74,female,91
2012,Селтинский,74,female,37
2012,Сюмсинский,74,female,76
2012,Увинский,74,female,140
2012,пгт Ува,74,female,58
2012,сельская местность,74,female,82
2012,Шарканский,74,female,80
2012,Юкаменский,74,female,48
2012,Якшур-Бодьинский,74,female,101
2012,Ярский,74,female,72
2013,Всего по республике,74,female,7469
2013,Городские поселения,74,female,4891
2013,Сельская местность,74,female,2578
2013,г.Ижевск,74,female,3102
2013,Индустриальный район,74,female,607
2013,Ленинский район,74,female,518
2013,Октябрьский район,74,female,849
2013,Первомайский район,74,female,518
2013,Устиновский район,74,female,610
2013,г.Воткинск,74,female,504
2013,г.Глазов,74,female,435
2013,г.Можга,74,female,230
2013,г.Сарапул,74,female,557
2013,Алнашский,74,female,72
2013,Балезинский,74,female,204
2013,Вавожский,74,female,80
2013,Воткинский,74,female,111
2013,Глазовский,74,female,90
2013,Граховский,74,female,58
2013,Дебёсский,74,female,72
2013,Завьяловский,74,female,289
2013,Игринский,74,female,152
2013,Камбарский,74,female,123
2013,г.Камбарка,74,female,81
2013,сельская местность,74,female,42
2013,Каракулинский,74,female,67
2013,Кезский,74,female,117
2013,Кизнерский,74,female,104
2013,Киясовский,74,female,57
2013,Красногорский,74,female,62
2013,Малопургинский,74,female,161
2013,Можгинский,74,female,113
2013,Сарапульский,74,female,115
2013,Селтинский,74,female,43
2013,Сюмсинский,74,female,62
2013,Увинский,74,female,163
2013,Шарканский,74,female,78
2013,Юкаменский,74,female,47
2013,Якшур-Бодьинский,74,female,114
2013,Ярский,74,female,87
2014,Всего по республике,74,female,8054
2014,Городские поселения,74,female,5265
2014,Сельская местность,74,female,2789
2014,г.Ижевск,74,female,3355
2014,Индустриальный район,74,female,670
2014,Ленинский район,74,female,593
2014,Октябрьский район,74,female,856
2014,Первомайский район,74,female,567
2014,Устиновский район,74,female,669
2014,г.Воткинск,74,female,488
2014,г.Глазов,74,female,475
2014,г.Можга,74,female,259
2014,г.Сарапул,74,female,628
2014,Алнашский,74,female,145
2014,Балезинский,74,female,189
2014,Вавожский,74,female,69
2014,Воткинский,74,female,130
2014,Глазовский,74,female,137
2014,Граховский,74,female,58
2014,Дебёсский,74,female,43
2014,Завьяловский,74,female,323
2014,Игринский,74,female,202
2014,Камбарский,74,female,98
2014,г.Камбарка,74,female,60
2014,сельская местность,74,female,38
2014,Каракулинский,74,female,53
2014,Кезский,74,female,104
2014,Кизнерский,74,female,110
2014,Киясовский,74,female,80
2014,Красногорский,74,female,49
2014,Малопургинский,74,female,185
2014,Можгинский,74,female,132
2014,Сарапульский,74,female,104
2014,Селтинский,74,female,59
2014,Сюмсинский,74,female,66
2014,Увинский,74,female,180
2014,Шарканский,74,female,99
2014,Юкаменский,74,female,53
2014,Якшур-Бодьинский,74,female,92
2014,Ярский,74,female,89
2015,Всего по республике,74,female,6651
2015,Городские поселения,74,female,4350
2015,Сельская местность,74,female,2301
2015,г.Ижевск,74,female,2791
2015,Индустриальный район,74,female,499
2015,Ленинский район,74,female,461
2015,Октябрьский район,74,female,708
2015,Первомайский район,74,female,508
2015,Устиновский район,74,female,615
2015,г.Воткинск,74,female,447
2015,г.Глазов,74,female,357
2015,г.Можга,74,female,193
2015,г.Сарапул,74,female,514
2015,Алнашский,74,female,111
2015,Балезинский,74,female,152
2015,Вавожский,74,female,70
2015,Воткинский,74,female,80
2015,Глазовский,74,female,95
2015,Граховский,74,female,38
2015,Дебёсский,74,female,58
2015,Завьяловский,74,female,295
2015,Игринский,74,female,147
2015,Камбарский,74,female,83
2015,г.Камбарка,74,female,48
2015,сельская местность,74,female,35
2015,Каракулинский,74,female,39
2015,Кезский,74,female,80
2015,Кизнерский,74,female,93
2015,Киясовский,74,female,60
2015,Красногорский,74,female,50
2015,Малопургинский,74,female,165
2015,Можгинский,74,female,150
2015,Сарапульский,74,female,101
2015,Селтинский,74,female,31
2015,Сюмсинский,74,female,46
2015,Увинский,74,female,142
2015,Шарканский,74,female,87
2015,Юкаменский,74,female,31
2015,Якшур-Бодьинский,74,female,83
2015,Ярский,74,female,62
2016,Всего по республике,74,female,6170
2016,Городские поселения,74,female,4186
2016,Сельская местность,74,female,1984
2016,г.Ижевск,74,female,2680
2016,Индустриальный район,74,female,532
2016,Ленинский район,74,female,389
2016,Октябрьский район,74,female,712
2016,Первомайский район,74,female,455
2016,Устиновский район,74,female,592
2016,г.Воткинск,74,female,429
2016,г.Глазов,74,female,312
2016,г.Можга,74,female,221
2016,г.Сарапул,74,female,503
2016,Алнашский,74,female,78
2016,Балезинский,74,female,122
2016,Вавожский,74,female,49
2016,Воткинский,74,female,110
2016,Глазовский,74,female,93
2016,Граховский,74,female,33
2016,Дебёсский,74,female,41
2016,Завьяловский,74,female,233
2016,Игринский,74,female,157
2016,Камбарский,74,female,59
2016,г.Камбарка,74,female,41
2016,сельская местность,74,female,18
2016,Каракулинский,74,female,44
2016,Кезский,74,female,85
2016,Кизнерский,74,female,88
2016,Киясовский,74,female,35
2016,Красногорский,74,female,31
2016,Малопургинский,74,female,120
2016,Можгинский,74,female,112
2016,Сарапульский,74,female,93
2016,Селтинский,74,female,42
2016,Сюмсинский,74,female,53
2016,Увинский,74,female,134
2016,Шарканский,74,female,57
2016,Юкаменский,74,female,36
2016,Якшур-Бодьинский,74,female,76
2016,Ярский,74,female,44
2012,Всего по республике,75,female,6454
2012,Городские поселения,75,female,4321
2012,Сельская местность,75,female,2133
2012,г.Ижевск,75,female,2465
2012,Индустриальный район,75,female,485
2012,Ленинский район,75,female,446
2012,Октябрьский район,75,female,652
2012,Первомайский район,75,female,392
2012,Устиновский район,75,female,490
2012,г.Воткинск,75,female,379
2012,г.Глазов,75,female,442
2012,г.Можга,75,female,221
2012,г.Сарапул,75,female,496
2012,Алнашский,75,female,80
2012,Балезинский,75,female,207
2012,пгт Балезино,75,female,90
2012,сельская местность,75,female,117
2012,Вавожский,75,female,73
2012,Воткинский,75,female,104
2012,пгт Новый,75,female,30
2012,сельская местность,75,female,74
2012,Глазовский,75,female,131
2012,Граховский,75,female,47
2012,Дебёсский,75,female,50
2012,Завьяловский,75,female,205
2012,Игринский,75,female,194
2012,пгт Игра,75,female,80
2012,сельская местность,75,female,114
2012,Камбарский,75,female,97
2012,г.Камбарка,75,female,55
2012,сельская местность,75,female,42
2012,Каракулинский,75,female,49
2012,Кезский,75,female,103
2012,Кизнерский,75,female,88
2012,Киясовский,75,female,46
2012,Красногорский,75,female,72
2012,Малопургинский,75,female,121
2012,Можгинский,75,female,118
2012,Сарапульский,75,female,89
2012,Селтинский,75,female,58
2012,Сюмсинский,75,female,67
2012,Увинский,75,female,138
2012,пгт Ува,75,female,63
2012,сельская местность,75,female,75
2012,Шарканский,75,female,90
2012,Юкаменский,75,female,50
2012,Якшур-Бодьинский,75,female,81
2012,Ярский,75,female,93
2013,Всего по республике,75,female,6740
2013,Городские поселения,75,female,4433
2013,Сельская местность,75,female,2307
2013,г.Ижевск,75,female,2767
2013,Индустриальный район,75,female,553
2013,Ленинский район,75,female,472
2013,Октябрьский район,75,female,765
2013,Первомайский район,75,female,446
2013,Устиновский район,75,female,531
2013,г.Воткинск,75,female,449
2013,г.Глазов,75,female,408
2013,г.Можга,75,female,232
2013,г.Сарапул,75,female,544
2013,Алнашский,75,female,72
2013,Балезинский,75,female,162
2013,Вавожский,75,female,49
2013,Воткинский,75,female,93
2013,Глазовский,75,female,101
2013,Граховский,75,female,43
2013,Дебёсский,75,female,44
2013,Завьяловский,75,female,241
2013,Игринский,75,female,190
2013,Камбарский,75,female,99
2013,г.Камбарка,75,female,57
2013,сельская местность,75,female,42
2013,Каракулинский,75,female,39
2013,Кезский,75,female,108
2013,Кизнерский,75,female,100
2013,Киясовский,75,female,45
2013,Красногорский,75,female,60
2013,Малопургинский,75,female,153
2013,Можгинский,75,female,114
2013,Сарапульский,75,female,91
2013,Селтинский,75,female,37
2013,Сюмсинский,75,female,70
2013,Увинский,75,female,135
2013,Шарканский,75,female,77
2013,Юкаменский,75,female,47
2013,Якшур-Бодьинский,75,female,99
2013,Ярский,75,female,71
2014,Всего по республике,75,female,7182
2014,Городские поселения,75,female,4718
2014,Сельская местность,75,female,2464
2014,г.Ижевск,75,female,2987
2014,Индустриальный район,75,female,591
2014,Ленинский район,75,female,495
2014,Октябрьский район,75,female,819
2014,Первомайский район,75,female,494
2014,Устиновский район,75,female,588
2014,г.Воткинск,75,female,480
2014,г.Глазов,75,female,418
2014,г.Можга,75,female,216
2014,г.Сарапул,75,female,540
2014,Алнашский,75,female,69
2014,Балезинский,75,female,197
2014,Вавожский,75,female,74
2014,Воткинский,75,female,107
2014,Глазовский,75,female,92
2014,Граховский,75,female,56
2014,Дебёсский,75,female,65
2014,Завьяловский,75,female,281
2014,Игринский,75,female,145
2014,Камбарский,75,female,114
2014,г.Камбарка,75,female,77
2014,сельская местность,75,female,37
2014,Каракулинский,75,female,66
2014,Кезский,75,female,112
2014,Кизнерский,75,female,98
2014,Киясовский,75,female,55
2014,Красногорский,75,female,61
2014,Малопургинский,75,female,157
2014,Можгинский,75,female,109
2014,Сарапульский,75,female,111
2014,Селтинский,75,female,40
2014,Сюмсинский,75,female,60
2014,Увинский,75,female,161
2014,Шарканский,75,female,74
2014,Юкаменский,75,female,41
2014,Якшур-Бодьинский,75,female,110
2014,Ярский,75,female,86
2015,Всего по республике,75,female,7754
2015,Городские поселения,75,female,5079
2015,Сельская местность,75,female,2675
2015,г.Ижевск,75,female,3241
2015,Индустриальный район,75,female,650
2015,Ленинский район,75,female,570
2015,Октябрьский район,75,female,830
2015,Первомайский район,75,female,544
2015,Устиновский район,75,female,647
2015,г.Воткинск,75,female,468
2015,г.Глазов,75,female,461
2015,г.Можга,75,female,248
2015,г.Сарапул,75,female,610
2015,Алнашский,75,female,140
2015,Балезинский,75,female,183
2015,Вавожский,75,female,61
2015,Воткинский,75,female,129
2015,Глазовский,75,female,132
2015,Граховский,75,female,56
2015,Дебёсский,75,female,37
2015,Завьяловский,75,female,307
2015,Игринский,75,female,193
2015,Камбарский,75,female,91
2015,г.Камбарка,75,female,51
2015,сельская местность,75,female,40
2015,Каракулинский,75,female,56
2015,Кезский,75,female,101
2015,Кизнерский,75,female,98
2015,Киясовский,75,female,83
2015,Красногорский,75,female,51
2015,Малопургинский,75,female,168
2015,Можгинский,75,female,127
2015,Сарапульский,75,female,103
2015,Селтинский,75,female,58
2015,Сюмсинский,75,female,64
2015,Увинский,75,female,165
2015,Шарканский,75,female,98
2015,Юкаменский,75,female,53
2015,Якшур-Бодьинский,75,female,90
2015,Ярский,75,female,82
2016,Всего по республике,75,female,6416
2016,Городские поселения,75,female,4187
2016,Сельская местность,75,female,2229
2016,г.Ижевск,75,female,2690
2016,Индустриальный район,75,female,479
2016,Ленинский район,75,female,441
2016,Октябрьский район,75,female,687
2016,Первомайский район,75,female,487
2016,Устиновский район,75,female,596
2016,г.Воткинск,75,female,420
2016,г.Глазов,75,female,359
2016,г.Можга,75,female,172
2016,г.Сарапул,75,female,499
2016,Алнашский,75,female,109
2016,Балезинский,75,female,147
2016,Вавожский,75,female,69
2016,Воткинский,75,female,83
2016,Глазовский,75,female,92
2016,Граховский,75,female,36
2016,Дебёсский,75,female,55
2016,Завьяловский,75,female,291
2016,Игринский,75,female,151
2016,Камбарский,75,female,83
2016,г.Камбарка,75,female,47
2016,сельская местность,75,female,36
2016,Каракулинский,75,female,37
2016,Кезский,75,female,81
2016,Кизнерский,75,female,93
2016,Киясовский,75,female,61
2016,Красногорский,75,female,52
2016,Малопургинский,75,female,163
2016,Можгинский,75,female,150
2016,Сарапульский,75,female,93
2016,Селтинский,75,female,24
2016,Сюмсинский,75,female,49
2016,Увинский,75,female,109
2016,Шарканский,75,female,86
2016,Юкаменский,75,female,27
2016,Якшур-Бодьинский,75,female,76
2016,Ярский,75,female,59
2012,Всего по республике,76,female,5659
2012,Городские поселения,76,female,3742
2012,Сельская местность,76,female,1917
2012,г.Ижевск,76,female,2061
2012,Индустриальный район,76,female,410
2012,Ленинский район,76,female,396
2012,Октябрьский район,76,female,523
2012,Первомайский район,76,female,347
2012,Устиновский район,76,female,385
2012,г.Воткинск,76,female,370
2012,г.Глазов,76,female,404
2012,г.Можга,76,female,186
2012,г.Сарапул,76,female,460
2012,Алнашский,76,female,105
2012,Балезинский,76,female,138
2012,пгт Балезино,76,female,62
2012,сельская местность,76,female,76
2012,Вавожский,76,female,47
2012,Воткинский,76,female,75
2012,пгт Новый,76,female,18
2012,сельская местность,76,female,57
2012,Глазовский,76,female,105
2012,Граховский,76,female,57
2012,Дебёсский,76,female,49
2012,Завьяловский,76,female,197
2012,Игринский,76,female,160
2012,пгт Игра,76,female,73
2012,сельская местность,76,female,87
2012,Камбарский,76,female,99
2012,г.Камбарка,76,female,54
2012,сельская местность,76,female,45
2012,Каракулинский,76,female,42
2012,Кезский,76,female,123
2012,Кизнерский,76,female,85
2012,Киясовский,76,female,54
2012,Красногорский,76,female,47
2012,Малопургинский,76,female,133
2012,Можгинский,76,female,108
2012,Сарапульский,76,female,72
2012,Селтинский,76,female,46
2012,Сюмсинский,76,female,67
2012,Увинский,76,female,122
2012,пгт Ува,76,female,54
2012,сельская местность,76,female,68
2012,Шарканский,76,female,62
2012,Юкаменский,76,female,29
2012,Якшур-Бодьинский,76,female,72
2012,Ярский,76,female,84
2013,Всего по республике,76,female,6157
2013,Городские поселения,76,female,3864
2013,Сельская местность,76,female,2293
2013,г.Ижевск,76,female,2359
2013,Индустриальный район,76,female,464
2013,Ленинский район,76,female,425
2013,Октябрьский район,76,female,631
2013,Первомайский район,76,female,371
2013,Устиновский район,76,female,468
2013,г.Воткинск,76,female,353
2013,г.Глазов,76,female,428
2013,г.Можга,76,female,205
2013,г.Сарапул,76,female,463
2013,Алнашский,76,female,78
2013,Балезинский,76,female,196
2013,Вавожский,76,female,69
2013,Воткинский,76,female,104
2013,Глазовский,76,female,130
2013,Граховский,76,female,43
2013,Дебёсский,76,female,48
2013,Завьяловский,76,female,199
2013,Игринский,76,female,188
2013,Камбарский,76,female,89
2013,г.Камбарка,76,female,50
2013,сельская местность,76,female,39
2013,Каракулинский,76,female,46
2013,Кезский,76,female,100
2013,Кизнерский,76,female,87
2013,Киясовский,76,female,45
2013,Красногорский,76,female,70
2013,Малопургинский,76,female,110
2013,Можгинский,76,female,114
2013,Сарапульский,76,female,82
2013,Селтинский,76,female,52
2013,Сюмсинский,76,female,64
2013,Увинский,76,female,134
2013,Шарканский,76,female,87
2013,Юкаменский,76,female,49
2013,Якшур-Бодьинский,76,female,79
2013,Ярский,76,female,86
2014,Всего по республике,76,female,6469
2014,Городские поселения,76,female,4268
2014,Сельская местность,76,female,2201
2014,г.Ижевск,76,female,2662
2014,Индустриальный район,76,female,539
2014,Ленинский район,76,female,451
2014,Октябрьский район,76,female,737
2014,Первомайский район,76,female,424
2014,Устиновский район,76,female,511
2014,г.Воткинск,76,female,422
2014,г.Глазов,76,female,386
2014,г.Можга,76,female,219
2014,г.Сарапул,76,female,525
2014,Алнашский,76,female,70
2014,Балезинский,76,female,153
2014,Вавожский,76,female,50
2014,Воткинский,76,female,89
2014,Глазовский,76,female,100
2014,Граховский,76,female,41
2014,Дебёсский,76,female,43
2014,Завьяловский,76,female,228
2014,Игринский,76,female,182
2014,Камбарский,76,female,93
2014,г.Камбарка,76,female,54
2014,сельская местность,76,female,39
2014,Каракулинский,76,female,39
2014,Кезский,76,female,102
2014,Кизнерский,76,female,94
2014,Киясовский,76,female,44
2014,Красногорский,76,female,59
2014,Малопургинский,76,female,151
2014,Можгинский,76,female,111
2014,Сарапульский,76,female,89
2014,Селтинский,76,female,36
2014,Сюмсинский,76,female,64
2014,Увинский,76,female,133
2014,Шарканский,76,female,78
2014,Юкаменский,76,female,44
2014,Якшур-Бодьинский,76,female,96
2014,Ярский,76,female,66
2015,Всего по республике,76,female,6892
2015,Городские поселения,76,female,4544
2015,Сельская местность,76,female,2348
2015,г.Ижевск,76,female,2884
2015,Индустриальный район,76,female,573
2015,Ленинский район,76,female,474
2015,Октябрьский район,76,female,795
2015,Первомайский район,76,female,473
2015,Устиновский район,76,female,569
2015,г.Воткинск,76,female,462
2015,г.Глазов,76,female,405
2015,г.Можга,76,female,211
2015,г.Сарапул,76,female,511
2015,Алнашский,76,female,70
2015,Балезинский,76,female,184
2015,Вавожский,76,female,68
2015,Воткинский,76,female,108
2015,Глазовский,76,female,85
2015,Граховский,76,female,56
2015,Дебёсский,76,female,65
2015,Завьяловский,76,female,269
2015,Игринский,76,female,132
2015,Камбарский,76,female,106
2015,г.Камбарка,76,female,71
2015,сельская местность,76,female,35
2015,Каракулинский,76,female,64
2015,Кезский,76,female,107
2015,Кизнерский,76,female,84
2015,Киясовский,76,female,48
2015,Красногорский,76,female,58
2015,Малопургинский,76,female,158
2015,Можгинский,76,female,106
2015,Сарапульский,76,female,112
2015,Селтинский,76,female,37
2015,Сюмсинский,76,female,54
2015,Увинский,76,female,149
2015,Шарканский,76,female,69
2015,Юкаменский,76,female,41
2015,Якшур-Бодьинский,76,female,107
2015,Ярский,76,female,82
2016,Всего по республике,76,female,7426
2016,Городские поселения,76,female,4873
2016,Сельская местность,76,female,2553
2016,г.Ижевск,76,female,3127
2016,Индустриальный район,76,female,627
2016,Ленинский район,76,female,548
2016,Октябрьский район,76,female,807
2016,Первомайский район,76,female,520
2016,Устиновский район,76,female,625
2016,г.Воткинск,76,female,437
2016,г.Глазов,76,female,423
2016,г.Можга,76,female,232
2016,г.Сарапул,76,female,604
2016,Алнашский,76,female,144
2016,Балезинский,76,female,153
2016,Вавожский,76,female,48
2016,Воткинский,76,female,127
2016,Глазовский,76,female,126
2016,Граховский,76,female,48
2016,Дебёсский,76,female,30
2016,Завьяловский,76,female,310
2016,Игринский,76,female,193
2016,Камбарский,76,female,95
2016,г.Камбарка,76,female,50
2016,сельская местность,76,female,45
2016,Каракулинский,76,female,58
2016,Кезский,76,female,92
2016,Кизнерский,76,female,73
2016,Киясовский,76,female,77
2016,Красногорский,76,female,56
2016,Малопургинский,76,female,163
2016,Можгинский,76,female,122
2016,Сарапульский,76,female,116
2016,Селтинский,76,female,50
2016,Сюмсинский,76,female,58
2016,Увинский,76,female,159
2016,Шарканский,76,female,87
2016,Юкаменский,76,female,49
2016,Якшур-Бодьинский,76,female,85
2016,Ярский,76,female,84
2012,Всего по республике,77,female,5338
2012,Городские поселения,77,female,3362
2012,Сельская местность,77,female,1976
2012,г.Ижевск,77,female,1934
2012,Индустриальный район,77,female,351
2012,Ленинский район,77,female,396
2012,Октябрьский район,77,female,503
2012,Первомайский район,77,female,351
2012,Устиновский район,77,female,333
2012,г.Воткинск,77,female,323
2012,г.Глазов,77,female,330
2012,г.Можга,77,female,167
2012,г.Сарапул,77,female,381
2012,Алнашский,77,female,104
2012,Балезинский,77,female,137
